0xc564ee9f21ed8a2d8e7e76c085740d5e4c5fafbe,822159143718089.6
0x4f2195a538760387b61df4abd8efa158fb0be47c,138414594572059.98
0x879c2ee5adc372d0542d65d80ebfe647ac1a5f10,109849634396621.02
0xbcc324d812c940e8188ac9f38a0526235b6b75c6,54302510792266.164
0xc337ecd232378b66737b1dfef2e63635f4c7c62c,46331976570317.484
0x071268cc88b68fc9bb31f726a499a27859432e0a,44431998991153.72
0xc3660ee9c357bf631af63621385dcf9d5cf2f301,37026309335563.97
0x4679d674d22f72ac0aa045d8138a269202aaa2b5,32048536022578.895
0xd0a4297f433a642912583b2b644801a6e250031e,27627825063361.113
0xc2280f7c7eb261ca7f45d13768d6d62c543e3d90,27326525259301.645
0xaf1de295a3ae5b8f08a01172ccefe137ad88b30d,24168376167565.223
0xaca76ffe23ff1fccdb5f938b056da8fcbe28eb0a,22759479499992.87
0x522249c07f09bee90c3d6bcbcc60f885f2293dcd,17289022384110.941
0x69e6717964273a4b031242bfcc904469ed7171dd,15783072380182.006
0x5d22db0ddc365dbdc0983441e2906d51855a142d,14429554224819.28
0x374e487fc6a26072b132f794632228fe613c8100,13963512542068.916
0x1967b8a305c152898ca71e035891b6bc9e176737,13749756216187.793
0xbe31a54c78f6e73819fff78072be1660485c8105,13206008001643.309
0xc2345e14e772acebafe90a6f4f0f04057a3ef127,12498190484265.49
0xbe8c604c99c7bae4ccd6876c4a528945a107e05d,12366149335174.566
0x81cdc5fc29a3bb4396afa87631cf4337b2c1284a,11725171580012.395
0x731df231ac5b7fb3906d09c8a690996311a5081c,11221565889941.236
0xa228224e8808733461ac8c15f9a7fd49dd4c18c8,10894252661629.12
0x395f44f73a8428aca51d2347d8bed4a194f9d8ba,10799421897012.887
0x27fd393cbcfaf30d5bf7823d9f53e41fceb22bc1,10753164434895.186
0xcce02df050d8b4045997b458f9af9fe1c45d6fd4,10500038378754.707
0x5942693ffc63364cc8360cc2b00bec49851813f9,9708915412940.465
0x061939f9fa0bb160314833685467a1927680576b,9698034306284.477
0x2e53459767bb46d3def96e3422c1026665599dbb,9287432591670.627
0x69e6717964273a4b031242bfcc904469ed7171dd,9055598827675.566
0xbcc324d812c940e8188ac9f38a0526235b6b75c6,7851333901230.453
0x6bf97f2534be2242ddb3a29bfb24d498212dcded,7840225830589.313
0x23819f5596942e3098e1f924445eabcc79f7a40b,7713814444909.159
0xcd8d5a5d105dfb1d5c165ebe6cfa1e25deae1d5e,7522440550570.091
0x202a256464de8c5ef05236f3765342d8217c0f94,7002514182389.823
0xf0716a39e3a36116a64240074683e9890e0760e8,6916351673092.008
0x5f71d796151df4580c0cdef4699495a1753c034a,6851748370390.639
0xcd70a36a0509f5f0b0c1c6273f04eaed777ff9bd,6730529030095.906
0xf961b028d053d82439e462d2911188db483161e5,6665532991392.616
0xf53880230dbc4c7c12f0591f9f924959deb47c28,6399891674922.702
0x3d0dcc80999441e173d55b11c0d2272656d13d1a,6171051555796.688
0x460a99e23c7161fc2f00ae6138615c4c22823d4c,5826431109599.585
0xfbbe90dd04250b5e789ed9d1bfba2476e524a852,5477099196120.243
0xe76f037ff94fc7f7d5f390de83780cdd23bcf375,5454607851657.793
0x1a394e1d9c95ce9912f2ddd6dd0fbd0e766b7326,5376100726392.397
0x969056b11a15408db99916644c2d9e83219081a4,5318644319138.659
0x97b4a2ec50036453d8a00424feb4613e8bc46775,5141720704826.135
0x8aadeaf8ee72b0665cef04d45aca1fa85e844ece,5044837251752.17
0x3bd0623bd490b8bdb7e6e0f54a09b84f39389d63,4946255712121.416
0xed71f08edf6c724b192c372bc016dc74d7a6bf53,4859355787982.439
0xbde01a1082f89852fa057a9a48cebcf6667b4d9a,4818086253472.392
0x5984bb82f11171cb1dc2287e2a6935c44d491538,4641455782521.197
0xd9ee7c6ce8f656b6c28756c50d9e3e46ecf1d149,4628331667708.858
0x73a74b1e90c8301813379d7b77a2cfbd90d8b277,4628288667053.659
0x04a776fb152a625543eada28eb7bb7f5d4fce634,4582066603893.332
0x02d4bc45e55f325a0a20f5831b60e1f55918aba8,4501616831446.184
0x766d082266670828c08522a38201359dd05d4e89,4355189078998.4517
0x38adbe49dbd4d82c761b54206876595f839e071d,4065766240915.286
0xb7ec8b38601ff09fe86ace3d1799bf63d2dcb2f6,3955474816171.6377
0xe248d62502021f329f09cbfc820181def95bce74,3856907222454.5796
0xf5ff296d4b9c856bed217ead0373cbd6480cce8b,3765822730130.5693
0xaf8f9dd1d5562e3e37ed8964c5a6a60fe8d24a1f,3564878368118.0996
0x74d92d4bd54123271c841e363915f7d8758e59e7,3405731069354.2314
0x099ddb48277dcb302ca68499982f06618df08216,3364433847831.4736
0xf0d60da5a6d88b234bcafb991cc20dbd0fd750e3,3159319973773.1587
0x4c0544d2e0cf53f2bd06a296b80b5039dc26c97c,3155588974390.54
0x838c883ddc5b400c19fa712e02c5028961517fa3,3147405997440.725
0x873b0b3453bb68bfa9fe6fb46e557f8fc187130a,3147005510133.3066
0x79460c048d72cfa52296dfeda5131a81524ed4b1,3118062063895.898
0x623787f0fefb7eeeea912621f904c462dcd37095,3085614135758.211
0xecb7e6f3b6d3ba068cef7c79b73629af79ea6f40,3084224801031.7188
0x01c9d3e05f5eb89a666ff5c93cc6d44e9d26fc6b,3062681900377.0967
0x6cf5cd17ef9f1129da38d90c0517a2fc00b378e6,3061612234044.6113
0x1d777634e65cc2fee82fecbd8019eda62036a212,3032528951734.463
0x0d6d251710e1494984e64297c41a2dedfd9a1adb,3023351202798.9336
0x6ca02b6e750977b5d78521f8631e3bc3bfd53f39,2970477872395.2676
0x43793ffb3487892e245b4dd2cf6bfcc61f25de0a,2940841994952.431
0x33349c2180e0d31a46279a789e9c43d472827d9a,2853367713558.7744
0xaa9287a08cd84363d115e519767bb82d54a2f764,2776973200253.5444
0x0c2737c678132f5eb73f7813bbb667e7e9c76677,2616945534724.0723
0x4a7c724ddaec352730d3c744b94d02a1f0bf9eb4,2590906739178.755
0x04877e617696929a3a36276053154cf7a64415ba,2502733542696.34
0xf570088ecc1eafa73bb649f5c79a724e4ae10af6,2492851094709.4604
0x3341c7c754c6c2ebf524d411849d47f87ccd8a7b,2486381559732.5166
0x3c61fefc6798898b26b038c94d93d3f5d4a30c35,2468420622370.931
0xf7b916e86ca4bbc7cc3d0e15a958439920827804,2458284485917.9966
0x609c27c149bf3eca902044945746dfc5269f01f8,2439848676894.3
0x41c36af0f0dc89a70b0ef9ca5f8f567aedba2a0d,2429186900372.625
0x5f71d796151df4580c0cdef4699495a1753c034a,2376782048521.2676
0x4536050a723154758401f7d3909c4c8ca27b9ad9,2333683640801.714
0xcabe02e51448e03a55a1da5540e8b07ca0835d97,2302910079959.6714
0xf74bf048138a2b8f825eccabed9e02e481a0f6c0,2291388580860.2656
0x1cf49a2c24656ce6be770c92f2cbef871a247f51,2282888952153.8926
0x2a180128728cd5ff847f0470db233ff3bb3035fb,2272803331860.705
0xf00357452a6f048b906cca9b7dd14f86a02555dd,2221532035713.336
0x50c87700c30d4bb5f6822860cc5e49501c4575b0,2197006773418.1392
0x609c27c149bf3eca902044945746dfc5269f01f8,2160049888344.9314
0x9a96eacb0ee0b1626232bf446a7828139d6d8b17,2142237902874.4326
0x7febbd844ab9e2ae3113ca9998e1f56373f05744,2129595766296.1323
0x20dd72ed959b6147912c2e529f0a0c651c33c9ce,2098589554897.105
0xee74f57f8bf4df1566ebe203b843f88a2cc3547d,2095062349650.3125
0x99ae3fb335c7f55c5a398b1e23327933d2cc075a,2092955332553.6448
0x7fa77bb7346514062b43e732c4b299067cab15b9,2063803983112.2976
0x907f12e28264aad311e8a56525efd3452cd1ca05,1974736497896.745
0x5a213d99ab5f92dc9414357c12b86a6b0a41c3e9,1935858873094.4026
0xb9086a3e7ebb0233d5a3e325821a1f0b3fd1828e,1926339508189.5164
0x59abca795e0020dee8f29ef9c9ac5334de75496b,1898457510918.5264
0x7be34d48fa5b65f192c912668dfa592876103f5b,1897469772110.8691
0x33d2186ea4d0df3612cca32185e240bc9991ddff,1892661512202.9116
0xffafe4d780c7496fefd8e910056bf8e34e5049e1,1891769785705.1665
0x775c5edbec648e67b2f04e37f5ca5deccffd1ce3,1890379996848.7024
0xc5b091fcdd9a4bd0894d03250e59069628b040f0,1888341776113.7625
0xfc0d525a11bd84d3990abc575b93eb4139ac63bc,1851315466778.1985
0x87a4801a771ed2412a4d08dbc8d0bf2f640d62ee,1840246920983.222
0xcd464ef9bc58b581a36902736cfd9db366ef9ca6,1797508607825.4653
0x4e07b51aee406f38fb800e81f1c1817349a5d00d,1789064984207.7815
0x70e4b3faf13406509d391964714f4ab6a8d985ea,1718557061563.1775
0x35d25b8bf5f72c9e862433805385908ddebeebc8,1714957400482.8699
0xf2d08ded98d1bd21140a3616fd8cb0c535581150,1645263838849.0417
0x75da83b1c5d8fd2fbd9d16c00832ee934fa1f048,1619498391696.1028
0xa5ccd262702697cda41dd97b598f4de95c596309,1597993800407.3816
0xeb5b05985ca1c9db83b2dfb775476af561842e96,1542762915729.1797
0x28c3876055a75630292a6334a4dc835fe15edc91,1542762888981.832
0x5ae3d732a3a5b959d6c56a05af151c127e06d97c,1542762888981.832
0xb60d20e7739c9329e7925fb5514934610f528859,1542762888981.832
0xc074887d140e276a8b892222f925440eaf3ff40b,1542762888981.832
0x986c2ecc041d1af8c94d0e630f06b1ae08e5ea4c,1540063491704.929
0x9b15dd12cabf6ea0b9ea30bdfcbdb7b4a646b96f,1535829004402.781
0x79eb8207b7167fe0ea9620f8f0c52b352b9d47bf,1532037159236.3064
0xe9b1659c6247ad22a83586d7ddb93dd9de250b14,1487338303707.8162
0xd6a9eb81c4db49ec93d483a9df6d1687a6b23303,1420386841241.4553
0xef52f55116badd0b2f00af07421f6d57bbb98f22,1419353828016.7368
0x90e6928c2a8bde76d8afbb5079a5095ba5fde68a,1354294330075.6177
0x6e77cb7ef371d24b0d7286f139e062d57caba1c8,1353141251833.6758
0x7c75d096ffe6ad3f01c6b222a9a4144913cc2e7e,1353054606997.6848
0x6d75db0ba97c2f447a4206ac64de050462e1e6b9,1344089483161.8557
0x66215d23b8a247c80c2d1b7bef4befc2ab384bce,1335693047721.1477
0x44bdb19db1cd29d546597af7dc0549e7f6f9e480,1295445346058.399
0xe62d0a78b7c7520fe8dbacd8c1197b2ac82422d2,1293859224320.4211
0x4c05fc0a8871e781d1609bb84e64828fcfa3fc8f,1265753520310.5442
0xbceb1e579b53e64b86d2f9b35aa19869d3eecd4f,1251924261713.2393
0x49716dd98e634a26b7f93107dceca0307da139c7,1243161306904.6265
0x4f717fea71e014d756cfa07177d95fd750465e82,1241087709784.5515
0xb48ecdd1c9567b72607de810ad88c5f9e6e1bd83,1240241843431.2734
0x513da4a12d9e42b6b3fec554fea9e38a2525e4f3,1234210616549.7583
0x9eeceec01ac7be64c747b235552a2357af8534c1,1187733953750.764
0xa267f3a4a92531f47811e05e890e977a0fe375b4,1179054676862.7517
0x8e9c804db3b270b1e8713eb893ba2db5b1b41d99,1158259159294.974
0x3f127e4ff625d2f87def960ffb4e68aa6c1c540a,1156044236493.675
0xe222ed3ca9f878ff2816ddda5987de728dca5ca0,1141644537846.5557
0x31b41f54ea283e9fabc73f2c23bc2e28c224c41c,1082368602980.1621
0x9afbf9dc0211ab0337a963f6d1ff94989410b630,1079934022287.2823
0x7604a8e91e0070420a4c8286a4106f61c361ffa3,1073362224042.1368
0x772cd046cd69cc182167a12b596f8d5d0f23601d,1038027192190.4578
0xed04a3051a759c0db7afff04fe73d39489f581b9,1021775519464.5254
0xf6bd976ed9a64e8ae287c024583b17b68f243dd0,1013693337780.8029
0x9b5a717dbb8dfe8972bea35443b33bcdf79b485a,997381484847.6602
0x1a77abd08956b73ab2fd7d9a2c25fac53495bef5,988364495352.1012
0x053539cd2ee7ebe71734c73c5f0c3d76abbb3c14,988077297423.6376
0x9d364c4cf37d8b24b4c25ba6b3c874345827c9e6,974777228727.8851
0x35b3114d93a8af1b23b56ea2ac11f3d8e78bd24e,954046534632.5681
0xfb634a3409fb20166d622a34ffaa0f45c72883f0,939851151967.732
0xc1b7ffb3b6a04a31c429b817f82b9c7bebf3e254,930989521933.4204
0xebffcd117048422e6f5a6f4a6a932eaebc8fbf34,925677036232.786
0xcafa291e42437ca4e5862e81e261cceadcff3e8e,912111406676.3036
0x765282599ac7155b8d06d12fef2a857978f2486c,893785868309.4032
0x015efb351919f30f1820e4118a09dcf6759288d4,889672824416.369
0xe4a6dc804dfa465f6e560f906aff9ad6726bcba7,870355285612.7815
0x2e800c331b153d2ef0b60f1b58074d39f092706d,867519183428.4647
0xc1bf5759828bc9815987235980f1a0c5a677a51b,849020093492.0148
0x93f5af632ce523286e033f0510e9b3c9710f4489,830019450106.0614
0x2725de91a7f6022ce62f8a3140c9240206a814d1,785607403304.9812
0x1967b8a305c152898ca71e035891b6bc9e176737,773316789075.0066
0xa8ce9d6c62ffa6e4cec0d215624f9a1419d78ed2,771381444490.916
0x76f4c31e24330819530b4cb3608656a7a76cc952,771381444490.916
0x3329002ac571d2466e5aa29c1c02a97c85d23f51,727067991844.4215
0x5f4bb61c9d736b17c0dedd8081864d56484408d9,717095353788.0247
0x0195a312367441a87a861bfea62fcdbcd1e7f1e1,684796551293.4197
0xe40ee5f9d0832e074fd1ce1c0e1ee7505f1d438d,666118938512.7037
0x3609e5b561088d0ddbe2be61142fe55658b1c42d,659922660491.2249
0x298cdb50b05274db0c68ca6d654052dd9405470d,647552425666.6848
0x259f35530902c36f15fbbbe05815da0ed93aceb5,637469625727.293
0xdfcd618c66458fab9d5bf9aa74636010697fef56,628866730969.3734
0xabcabc4fe6986a31758362a7aa1ab14c86981b18,621068552850.6079
0x5f0243b408fc13a243252ed28772da1803debb0f,618414273877.538
0x4315151b4442bc8e273649dd02e86e7f0c77aa7f,617105155592.7328
0x6d3b2be3879fd86e025f8541d806e7d8cf80d2a9,617105155592.7328
0xa30d4c07c4d8c2bca7d20e955d3573af1b0bedc0,617105155592.7328
0xd0491f74cd172cf303664b5196f273e937b18dad,578692723261.6725
0x8489db983bc30d7813ce850c415deecce8b9e5a3,552615637654.7627
0x348b472797a82e3f9a1f9db8445d582a5e132ce6,523855752679.94904
0x8678752057512172072c07f859c197a17a2a5a86,520061610092.9473
0x95e479fa91806563b630d56c4b9d5e53ceb2710d,495696256977.17395
0x71acd5dca90fd1c13626209a5cc13c21dbe2b13c,485388194736.0065
0xfbae6fd6658973792ce006e134a3edcaaf6aa3eb,485174900976.4458
0x2f5ab313c685d465ea428a31f3ab39713d22d194,462878032404.56055
0xdb86ecb3c01b8a64bd982dee60a1fe0774c1911f,462830310662.3015
0x5a7ad1dbee6c42925ce1164d641b261968bec33a,462828866694.5496
0x79ce1d4af749f67d52fb1c61a39ff7a2d7b5e064,456169250496.99774
0xfce2ddbbe54363b321eb10486e7c19ebb173a63a,453198424841.6149
0xc5015bf6676c39a7709f19bce05993477fb90e13,430363731535.7692
0xa53a3b30b82aa5d998f95cab58ed5afa37730804,420479999002.3682
0x3d8e75a4491a6480439d1fdabd4160fa3bb9a6c7,418102111550.1364
0x4e967856f67ad931151fb707e8565d0381f9ffdd,414197171565.25287
0xb1890cb3f37a0bc0c4dce94e66ca0c29d8bb73f7,405477293329.6015
0x2e5d207a4c0f7e7c52f6622dcc6eb44bc0fe1a13,220283352557.725
0xff0fa1ea333d66a38a03ece567bf821fe43d678c,165876650470.47327
0xe126c916abe6e5e673d965e8bc6c5c0b5ead4ffb,57686573549.47855
0x44d60c43aa495fa89c13efa2b5be734a12367f5f,7241317275.493649
0xfbbe90dd04250b5e789ed9d1bfba2476e524a852,4564616332.569366
